Customer_ID,Name,Age,Gender,Annual_Income,Credit_Score,Total_Debt,Employment_Status
C00001764,Jorge Reilly,37,Male,188728.74,577,28309.56,Employed
C00001765,Matthew Daniels,66,Female,49916.1,771,13516.91,Unemployed
C00001766,Kelsey Brady,59,Female,175107.02,478,118.15,Self-Employed
C00001767,Timothy Snyder,52,Female,172788.07,390,42832.5,Unemployed
C00001768,Caroline Hernandez,67,Female,85970.35,477,37624.21,Employed
C00001769,Jessica Jones,35,Male,72521.5,700,1482.65,Employed
C00001770,Mrs. Latoya Greer,34,Female,121755.83,728,4921.51,Self-Employed
C00001771,Kelly Reeves,41,Female,69012.88,727,39949.38,Unemployed
C00001772,John Contreras,20,Female,46167.91,459,36347.21,Self-Employed
C00001773,Katherine Cabrera,49,Male,191554.2,417,13916.4,Unemployed
C00001774,Stephanie Cruz,52,Male,108445.84,792,6949.98,Unemployed
C00001775,Sheri Rangel,55,Male,105006.1,329,7431.24,Unemployed
C00001776,David Weaver,30,Male,42698.57,399,40264.14,Employed
C00001777,Joshua Brennan,64,Male,110747.52,510,46544.68,Unemployed
C00001778,Meagan Perez,42,Female,153709.94,694,29898.18,Retired
C00001779,Victoria Barnes,26,Male,64648.33,743,14823.99,Unemployed
C00001780,Amy Cook,21,Female,86399.96,700,48918.43,Retired
C00001781,John Hayes,31,Female,52204.75,348,15718.4,Unemployed
C00001782,Erica Kelly,54,Female,83913.63,414,34794.99,Employed
C00001783,Tiffany Bailey,51,Male,175030.68,533,46052.31,Self-Employed
C00001784,Austin Meadows,28,Male,62670.81,739,36533.95,Retired
C00001785,Leslie Martinez,58,Male,25317.49,615,45832.92,Employed
C00001786,Crystal Wilson,20,Female,116520.17,421,12321.43,Employed
C00001787,Dana Heath,45,Female,124308.61,802,17171.44,Employed
C00001788,Michelle Marshall,46,Male,79203.93,380,33854.2,Unemployed
C00001789,Christopher Lambert,26,Male,135482.37,749,24455.67,Self-Employed
C00001790,Madison Wise,20,Male,26822.36,705,9162.63,Employed
C00001791,Terry Cruz,42,Female,81303.28,606,37628.28,Retired
C00001792,Molly Newman,51,Female,46022.94,699,17125.15,Retired
C00001793,Stephanie Davis,29,Male,61365.1,595,44951.82,Employed
C00001794,Robert Ferrell,59,Female,88856.19,626,36729.87,Self-Employed
C00001795,Brooke Green,26,Female,108813.9,815,16758.02,Employed
C00001796,Michelle Parsons,32,Male,36775.91,358,24331.07,Retired
C00001797,David Armstrong,57,Female,38237.45,534,46980.22,Self-Employed
C00001798,Amanda Johnson,42,Female,141328.07,640,29260.29,Unemployed
C00001799,Anthony Daniel,22,Female,92743.83,443,37760.33,Unemployed
C00001800,Gregory Collins,28,Male,51773.95,535,47874.99,Self-Employed
C00001801,Larry Harris,51,Female,62285.07,835,38816.08,Retired
C00001802,Kathryn Hendrix,41,Female,149610.12,566,2074.84,Self-Employed
C00001803,Christopher Joseph,32,Male,29316.59,833,12818.45,Unemployed
C00001804,Kimberly Johnson,55,Male,111573.76,837,13953.49,Retired
C00001805,Emily Harrington,25,Female,84857.82,807,26389.43,Employed
C00001806,David Moon,22,Female,166006.49,571,18069.68,Unemployed
C00001807,Caitlyn Smith,65,Female,162219.26,700,30764.28,Retired
C00001808,Tiffany Martinez,43,Male,144056.29,830,46069.08,Employed
C00001809,Angela Irwin,35,Male,89261.07,378,36970.23,Unemployed
C00001810,Whitney Ross,23,Female,133622.53,610,254.69,Unemployed
C00001811,Gregory Kemp,54,Male,135172.77,553,47372.84,Retired
C00001812,Mary Martinez,65,Male,79795.98,659,9215.38,Self-Employed
C00001813,Robert Saunders,30,Male,178395.48,536,17655.83,Self-Employed
C00001814,Raymond Harris,45,Male,197274.36,803,3342.89,Self-Employed
C00001815,Andrea Peterson,22,Male,76599.19,514,8719.57,Employed
C00001816,Joan Mcintyre,30,Male,164220.91,755,47134.87,Employed
C00001817,Andrew Hays,34,Female,110163.49,428,29689.45,Unemployed
C00001818,Barbara Wyatt,67,Female,103457.43,316,11688.02,Unemployed
C00001819,Matthew Shelton,57,Female,89581.32,466,9363.59,Employed
C00001820,Steven Kennedy,62,Male,72564.56,819,42817.06,Unemployed
C00001821,Jennifer Brown,49,Female,185511.42,356,6268.02,Employed
C00001822,Emily Wheeler,46,Female,153346.71,384,17407.64,Retired
C00001823,Nathan Franco,68,Male,99326.53,605,19706.28,Self-Employed
C00001824,William Johnson,20,Female,155281.63,610,3725.26,Retired
C00001825,Ariana Alexander,57,Female,149347.94,837,20625.08,Unemployed
C00001826,Jordan Davis,51,Female,68120.75,457,39232.7,Employed
C00001827,Frances Wilson,57,Female,51703.81,719,39052.69,Self-Employed
C00001828,Kevin English,44,Male,170533.85,320,9556.38,Retired
C00001829,Ryan Richards,30,Female,166053.12,720,37913.66,Unemployed
C00001830,Carmen Gonzalez,62,Male,199435.28,712,13740.09,Self-Employed
C00001831,Sandra Manning,50,Male,23485.39,307,36178.82,Retired
C00001832,Lee Ross,23,Female,117268.52,479,35255.51,Unemployed
C00001833,Donna Williams,41,Male,146238.1,384,41991.72,Employed
C00001834,Teresa Briggs,36,Male,124857.21,419,49395.7,Self-Employed
C00001835,Robert Colon,33,Male,147879.56,626,4818.55,Employed
C00001836,Joshua Cochran,57,Male,44707.02,582,12774.17,Self-Employed
C00001837,Kathryn Miller,45,Female,20272.89,590,31013.82,Retired
C00001838,Sarah Lopez,50,Female,36745.77,360,27230.63,Retired
C00001839,Jeffrey Richards,65,Male,88410.77,424,41689.76,Self-Employed
C00001840,Barbara Cooper,58,Male,79207.99,344,5073.6,Employed
C00001841,Courtney Carter,30,Male,177320.56,713,24406.95,Unemployed
C00001842,Alejandro Mitchell,60,Male,35034.73,390,17464.79,Retired
C00001843,Pamela Peters,62,Female,99687.11,761,3655.97,Employed
C00001844,Kayla Hogan,42,Male,192408.04,690,37286.3,Retired
C00001845,Miss Rachel Scott,59,Female,110522.67,662,23493.51,Unemployed
C00001846,Sean Woodward,53,Male,43832.02,489,3407.03,Employed
C00001847,Sherry Gilbert,44,Male,72428.09,705,398.73,Employed
C00001848,Anthony Holland,55,Male,132822.47,640,1182.85,Employed
C00001849,Harry Collier,24,Female,22158.11,354,19689.72,Unemployed
C00001850,Teresa Crane,22,Female,194258.06,413,45310.71,Employed
C00001851,Aaron Knapp,60,Female,122055.83,842,12649.81,Unemployed
C00001852,Douglas Morton,62,Male,146745.05,609,6657.88,Self-Employed
C00001853,Jeffery Young,68,Female,109813.0,838,29038.88,Self-Employed
C00001854,Stephen Watson,48,Male,192426.36,634,23660.31,Employed
C00001855,Michael Watson,40,Male,126059.79,608,35418.14,Unemployed
C00001856,James White,59,Female,139157.06,700,18562.97,Employed
C00001857,Dwayne Delgado,27,Male,174950.76,652,11906.63,Self-Employed
C00001858,Sherri Brown,49,Female,175080.2,416,37465.94,Retired
C00001859,Jessica Macdonald,60,Male,25070.84,575,24683.23,Retired
C00001860,Sandra Sparks,47,Male,70994.16,309,41501.16,Unemployed
C00001861,Cody Roberts,56,Male,64337.26,764,1790.01,Retired
C00001862,Reginald Dawson,48,Male,21196.08,602,5255.5,Unemployed
C00001863,Shawn Robinson,35,Male,177820.86,490,19257.88,Retired
C00001864,Stacy Hernandez,53,Female,77085.21,361,16430.65,Employed
C00001865,Daniel Leon,19,Male,82451.49,509,2391.34,Unemployed
C00001866,Gary Roth,31,Male,37932.03,359,13553.09,Unemployed
C00001867,Johnny Flowers,30,Female,198149.83,628,24031.74,Employed
C00001868,Joshua Pollard,46,Female,168725.2,746,35397.41,Employed
C00001869,David Wyatt,29,Male,122935.22,811,12206.97,Retired
C00001870,Nathan Parker,56,Female,158947.46,445,40334.66,Unemployed
C00001871,Nicole Long,19,Male,159880.36,835,42584.88,Self-Employed
C00001872,Christy Boyer,49,Female,138211.63,813,12923.42,Retired
C00001873,Jason Lee,30,Female,51322.01,762,20168.8,Employed
C00001874,Shannon Rowe,63,Male,149656.67,734,48276.57,Self-Employed
C00001875,Tara Escobar,44,Female,122531.14,794,30387.97,Retired
C00001876,Sherry Blanchard,66,Male,150332.94,787,21227.12,Employed
C00001877,Joshua Williams,58,Male,117821.58,626,33296.0,Self-Employed
C00001878,Brett Montgomery,34,Male,192140.67,637,19743.52,Unemployed
C00001879,Elizabeth Reid,57,Female,132864.58,502,49580.61,Self-Employed
C00001880,Kayla Winters,48,Male,123262.48,400,1551.47,Self-Employed
C00001881,Curtis Hughes,51,Female,171701.88,646,6879.15,Self-Employed
C00001882,Deborah Martin,41,Male,88262.58,319,38655.48,Employed
C00001883,Greg Lawson,62,Female,76842.86,675,40675.96,Unemployed
C00001884,Monica Smith,52,Female,110570.39,363,26738.51,Unemployed
C00001885,Jerry Mitchell,65,Female,125204.15,426,14732.7,Employed
C00001886,Michael Gonzalez,23,Female,59686.78,397,35468.09,Unemployed
C00001887,William Johnston,36,Male,142810.67,623,9018.06,Unemployed
C00001888,Sarah Morse,47,Male,164427.45,506,11932.28,Unemployed
C00001889,Jonathan Welch,24,Male,123917.57,760,39520.26,Employed
C00001890,Stacie Watson,27,Male,114133.44,581,34767.48,Unemployed
C00001891,John Acevedo,58,Female,73035.6,735,27132.79,Employed
C00001892,Rodney Lowe,49,Male,183724.94,820,8590.62,Retired
C00001893,Lori Jackson,51,Female,155809.95,304,42119.3,Employed
C00001894,Justin Kirk,45,Female,106451.64,457,3587.33,Retired
C00001895,Amber Mason,32,Male,138639.24,559,32893.63,Retired
C00001896,Lisa Torres,47,Male,80638.29,583,37447.49,Employed
C00001897,Ricardo Garcia,54,Male,30767.14,698,14511.78,Unemployed
C00001898,Brianna Kim,46,Male,56706.97,750,38609.61,Employed
C00001899,Thomas Burnett,39,Male,34307.86,778,1324.34,Employed
C00001900,Joel Chavez,21,Female,111471.62,632,46703.57,Retired
C00001901,Derek Lewis,37,Male,131971.45,834,19020.02,Unemployed
C00001902,Katherine Chang,49,Male,88480.33,603,41932.5,Retired
C00001903,Erin Walker,53,Male,115427.76,460,15939.41,Self-Employed
C00001904,Stephanie Evans,67,Female,35378.28,711,35345.01,Retired
C00001905,Lindsey Shaffer,21,Male,158592.52,618,28400.78,Self-Employed
C00001906,Patrick Harmon,44,Female,25900.77,691,22431.85,Unemployed
C00001907,Sheryl Russo,34,Female,134196.61,719,49582.28,Retired
C00001908,Jason Harper,29,Female,98002.38,422,39882.49,Self-Employed
C00001909,Aaron Nelson,39,Male,53084.67,685,6472.17,Retired
C00001910,Sheena Haley,34,Female,114150.06,705,48801.45,Self-Employed
C00001911,Laura Murphy,27,Female,160570.68,634,23460.55,Self-Employed
C00001912,Kimberly Williams,18,Female,94434.03,323,31846.03,Self-Employed
C00001913,Patricia Mcclain,39,Male,86187.62,553,5912.5,Retired
C00001914,Mark Young,43,Female,45642.87,752,49370.88,Retired
C00001915,Mr. Richard Morgan,35,Male,127023.68,384,23817.87,Self-Employed
C00001916,Terry Harrison,67,Female,169042.47,485,23022.54,Unemployed
C00001917,Karen Jones,31,Female,121041.48,334,14974.12,Employed
C00001918,John Silva,64,Male,49715.76,546,19336.92,Employed
C00001919,Lauren Flowers,46,Female,139021.01,738,38245.59,Retired
C00001920,Danny Ingram,29,Female,25425.52,601,4661.17,Employed
C00001921,Heather Miller,53,Female,170849.71,452,13919.05,Self-Employed
C00001922,Craig Anderson,52,Male,185869.13,512,17143.71,Unemployed
C00001923,Jeremy Melton,69,Male,127466.57,707,12555.59,Employed
C00001924,Kevin Patton,29,Male,178720.4,628,10684.91,Employed
C00001925,Dana Williams,24,Female,35211.0,305,49942.26,Retired
C00001926,Betty Dunlap,46,Female,61102.01,814,40808.89,Self-Employed
C00001927,Jeffery Reed,28,Female,77106.91,432,10904.09,Unemployed
C00001928,Roger Velez,50,Male,159170.01,715,44795.23,Retired
C00001929,Mark Mathis,23,Male,107163.17,603,19708.07,Retired
C00001930,Natalie Frazier,64,Male,82702.54,719,3983.1,Employed
C00001931,Joshua Carr,32,Female,48452.55,418,29756.91,Retired
C00001932,Jill Burns,49,Male,165915.74,711,26542.77,Employed
C00001933,John Casey,68,Male,23694.22,799,22894.21,Unemployed
C00001934,Maria Gill,28,Female,80708.68,440,9093.76,Employed
C00001935,Jennifer Little,40,Male,63699.61,634,38038.92,Employed
C00001936,Alicia Rios,43,Female,43221.86,668,25938.49,Employed
C00001937,Mark Mann,51,Female,50967.47,615,41059.05,Retired
C00001938,Jennifer Murphy,63,Male,108883.47,582,9600.57,Retired
C00001939,Darrell Brady,51,Male,96690.17,374,48789.6,Unemployed
C00001940,Christopher Sullivan,46,Female,113306.46,355,33677.96,Self-Employed
C00001941,Ronald Marquez,21,Male,150971.67,454,24462.56,Retired
C00001942,Mrs. Stephanie Nelson MD,34,Female,180619.18,337,37786.82,Self-Employed
C00001943,Johnathan Burns,52,Male,41323.17,738,29861.88,Employed
C00001944,Gina Mcgrath,30,Male,34882.01,318,21176.98,Employed
C00001945,Leah George,58,Female,77663.84,513,38865.38,Self-Employed
C00001946,Adam Harvey,56,Female,118334.21,440,16825.27,Employed
C00001947,Brandon Walters PhD,32,Male,37979.72,744,1279.14,Retired
C00001948,Stacey Lewis,46,Male,148874.92,314,39595.13,Unemployed
C00001949,Jessica Cisneros,46,Female,120096.96,439,14971.38,Unemployed
C00001950,Bernard Rodriguez,28,Male,154723.03,832,30476.06,Retired
C00001951,Sean Jones,69,Male,84424.48,550,44659.28,Self-Employed
C00001952,Joshua Jones,49,Male,92197.38,624,12976.78,Self-Employed
C00001953,Christie Kim,19,Female,165362.88,348,44693.74,Self-Employed
C00001954,Melissa Casey,64,Male,68061.7,328,8999.15,Employed
C00001955,Christopher Boone,31,Male,88655.05,577,12469.84,Retired
C00001956,John Dixon,37,Male,22428.74,550,27990.61,Retired
C00001957,Jennifer Kelly,39,Female,119957.74,787,26675.2,Self-Employed
C00001958,Nicholas Sims,28,Female,173263.48,839,44102.21,Self-Employed
C00001959,Anna Carlson,44,Male,25020.43,538,11867.9,Retired
C00001960,Angel Blackwell,20,Female,130482.15,450,47990.69,Unemployed
C00001961,Steven Sweeney,34,Female,172180.74,682,29106.54,Retired
C00001962,Scott Willis,61,Male,108907.74,682,31451.22,Self-Employed
C00001963,Jacqueline Kane,45,Male,76343.9,418,680.48,Employed
C00001964,Molly Allen,46,Female,199385.09,367,49814.34,Retired
C00001965,Kimberly Chen,38,Male,31669.62,602,17364.03,Retired
C00001966,Michael Vincent,64,Male,57876.23,438,24225.04,Self-Employed
C00001967,William Nguyen,33,Male,179344.03,586,2183.45,Unemployed
C00001968,Jerome Henderson,54,Male,73515.24,697,23672.35,Self-Employed
C00001969,Brandy Murray,37,Female,167572.4,486,4512.6,Self-Employed
C00001970,Christopher Huber,23,Female,79976.23,689,48312.14,Retired
C00001971,Suzanne Lopez,36,Male,166156.57,784,42061.97,Employed
C00001972,Brandon Baxter,22,Male,143431.18,829,35772.0,Employed
C00001973,Ashley Chavez,20,Female,104334.04,332,26945.19,Employed
C00001974,Jessica Gentry,18,Male,114130.16,775,39562.48,Unemployed
C00001975,Daniel Baker,55,Male,51978.72,300,8673.95,Retired
C00001976,Samuel Garcia,32,Male,40859.11,636,5867.13,Employed
C00001977,Jesse Black,51,Female,149049.7,486,930.81,Self-Employed
C00001978,Darius Cannon,52,Male,172743.17,480,25033.02,Self-Employed
C00001979,Taylor Park,66,Male,149954.74,445,34369.8,Unemployed
C00001980,Amanda Caldwell,42,Male,184315.65,323,16165.6,Employed
C00001981,James Davis,41,Male,180214.11,573,1184.34,Employed
C00001982,Megan Henry,29,Male,160073.71,466,3344.39,Self-Employed
C00001983,Sarah Flynn,35,Female,181662.85,506,7805.2,Employed
C00001984,Michael Jordan,32,Male,50100.25,389,22442.73,Employed
C00001985,Cheryl Waters,61,Female,151644.99,369,21524.18,Unemployed
C00001986,Monica Anderson,33,Female,155661.79,390,6823.21,Employed
C00001987,Darrell Crawford,44,Male,47715.78,426,40645.55,Employed
C00001988,Thomas Perry,25,Male,183724.99,371,32354.89,Unemployed
C00001989,Elizabeth Montgomery,63,Male,21581.34,385,23201.92,Self-Employed
C00001990,Charles Young,42,Male,98228.9,336,36382.91,Employed
C00001991,Madeline Patterson,34,Male,23866.23,849,48401.69,Self-Employed
C00001992,Jesus Graham,46,Male,114204.41,539,2915.12,Self-Employed
C00001993,Jerome Parker,25,Male,94188.11,781,49728.0,Self-Employed
C00001994,Richard Mitchell,32,Male,132151.15,711,49171.66,Self-Employed
C00001995,Sharon White,44,Male,157959.94,746,6780.15,Self-Employed
C00001996,Jesse Wright,63,Male,158343.54,756,44999.99,Self-Employed
C00001997,David Scott,67,Female,149999.89,841,36526.25,Unemployed
C00001998,Destiny Benjamin,69,Male,38337.94,529,10388.48,Retired
C00001999,Catherine Young,24,Male,95138.93,340,40298.82,Unemployed
C00002000,Karen Friedman,20,Male,166871.09,677,6912.71,Employed
C00002001,Caitlin Oliver,46,Female,137774.03,563,7377.76,Employed
C00002002,Kenneth Santiago,61,Female,142585.02,550,7850.45,Retired
C00002003,Alejandro Todd,41,Female,60846.69,563,35127.24,Unemployed
C00002004,Jacob Horton,20,Male,78510.77,400,940.95,Retired
C00002005,Jennifer Edwards,37,Female,192046.02,308,25508.28,Employed
C00002006,Christopher Carlson,63,Male,172446.55,534,21552.64,Employed
C00002007,Allen Hunter,32,Male,49685.91,452,8721.04,Retired
C00002008,Justin Smith,42,Female,118044.75,363,4067.08,Employed
C00002009,Kevin Cameron,47,Male,108291.31,804,17727.82,Retired
C00002010,Stephanie King,31,Female,99858.77,657,16555.82,Self-Employed
C00002011,John Walker,24,Female,104710.44,779,48671.32,Employed
C00002012,Karen Pham,34,Female,135719.93,838,9799.19,Self-Employed
C00002013,Misty Bell,61,Male,194086.9,425,24662.63,Retired
C00002014,Timothy Lee,37,Male,177558.56,798,24519.72,Employed
C00002015,Dennis Moss,53,Male,177522.75,365,24497.84,Unemployed
C00002016,Mr. Harry Zimmerman,26,Male,146607.81,358,47421.76,Retired
C00002017,Jose Bryant,55,Female,23165.77,450,18322.82,Unemployed
C00002018,Andrew Wheeler Jr.,65,Male,99282.9,552,4389.19,Retired
C00002019,Steven Smith,39,Female,112002.72,608,4058.89,Self-Employed
C00002020,Robert Townsend,19,Male,171648.43,493,42543.58,Retired
C00002021,Lindsay Cohen,41,Female,186111.57,363,28587.83,Retired
C00002022,Diana Jackson,25,Female,101278.26,582,10351.56,Unemployed
C00002023,Kurt Richards,28,Male,74082.73,363,42726.62,Employed
C00002024,Brandy Griffin,30,Female,80723.85,666,38664.41,Unemployed
C00002025,Amy Rice,34,Male,124159.21,352,18760.58,Self-Employed
C00002026,Jimmy Hall,25,Male,69494.95,499,25815.93,Unemployed
C00002027,Sierra Santiago,38,Female,183932.97,677,31850.2,Employed
C00002028,Joseph Romero,35,Male,95357.36,423,11557.8,Unemployed
C00002029,Lisa Farrell,47,Female,198211.55,370,32344.62,Retired
C00002030,Michael Oliver,35,Male,39712.74,440,30252.67,Employed
C00002031,Sarah Colon,63,Female,53818.26,759,18890.97,Employed
C00002032,Kristen Phillips,64,Female,112086.32,608,30211.66,Self-Employed
C00002033,Lucas Smith,48,Male,176294.97,316,14663.05,Retired
C00002034,Michael Ellis,55,Male,83711.56,484,28346.42,Retired
C00002035,Holly Reid,49,Female,170744.22,615,28942.98,Self-Employed
C00002036,Angela Holt,28,Male,96581.47,377,49184.62,Employed
C00002037,Edward Flynn,62,Female,173538.57,702,5604.89,Self-Employed
C00002038,Sarah Walker MD,42,Male,69937.66,462,3743.83,Retired
C00002039,Justin Austin,50,Female,104940.51,445,14433.28,Retired
C00002040,Wendy Mills,55,Male,70171.64,828,15252.28,Retired
C00002041,Caroline Reese,58,Female,58740.23,452,48304.68,Employed
C00002042,Sherry Kaiser,25,Male,95806.23,706,49939.85,Self-Employed
C00002043,Frank Galloway,28,Male,80247.22,450,36008.44,Retired
C00002044,Brianna Hunter,39,Female,161686.45,758,7046.44,Retired
C00002045,Julie Chambers,68,Female,154574.94,434,28498.38,Self-Employed
C00002046,Tamara Johnson,41,Female,84539.61,706,43755.11,Retired
